courier_id,mean,median,std,count
855,7.827579236824047,7.167695812072469,5.032546243874571,154
856,6.410561545797521,5.546817229687013,4.057871133354393,446
857,6.130599195857574,5.2313989002538355,3.6209718960262656,516
858,6.018464589184046,5.32362062766215,3.397941941976015,353
859,5.615352634394433,4.842562178466435,3.67442220945147,614
860,7.069247257549704,6.627538301540123,3.7764807129215603,91
861,5.466608693808024,4.94087187363856,3.106175167171071,172
862,6.425915467287195,5.556264623268356,3.9676799990006324,367
863,5.329604806165492,4.8984717444945725,3.184232907249543,389
864,6.7729698936575025,5.915974253832925,3.9347952669893123,364
865,5.687706077492052,5.146269967640273,3.0606207033772166,461
866,4.797086110850974,4.418331570160731,2.740604818103079,305
867,6.612075867876519,5.878488472232606,4.222016521452586,398
868,5.634809420238201,4.997532707996248,3.283467542672205,389
869,5.249003104185136,4.832457241542003,2.6678536942607924,288
870,5.139146691909271,4.733618351515771,2.6243576214597795,574
871,6.690108476659628,6.286893065899976,3.5783790664087523,274
872,6.390471419633141,5.642672086783325,4.069433886001477,303
873,6.664889257859037,5.733970260497838,4.3313756798442835,311
874,7.409827191272343,6.998511775074305,4.881204583032848,156
875,5.128153951359849,4.454956701005583,3.0146478336421483,381
876,6.912525601001067,6.295372455905099,3.734776395602058,344
877,4.900371355287801,4.000608694802415,2.918432502631582,42
878,6.911611238890422,6.386752321504076,4.107537701630524,352
879,5.894322856708864,5.25784902937721,3.3218596148047,520
880,4.270866714128206,3.8904213727932397,2.2818917778026133,196
881,6.191355874839488,5.315932092682699,3.589067457328765,203
882,5.3226549803159235,4.617484621606077,2.9513204994193183,490
883,5.566802381296526,4.878915345892944,3.253575205905629,101
884,5.11236028814519,4.686592277695368,2.642522411159419,469
885,6.581667100611847,5.892488176048999,3.8324589883900226,319
886,5.96672275785228,5.693437894402749,3.2547175588247685,243
887,6.846063025072263,6.304435912198955,3.918290160680404,141
888,5.909355574918122,5.2982454738409,3.021116891126764,375
889,5.139147673392071,4.448897106339354,3.130919114446242,816
890,5.195566989489645,4.520667564465052,2.8832955843826236,123
891,5.475024865593062,4.89293316627104,2.932177073366404,337
892,6.9346377882727515,6.492837101778033,4.219180899305877,254
893,6.928551233879394,6.352511024691372,4.713639136932092,495
894,4.067605003759558,3.653500921404045,2.051759168124714,92
895,5.893584246855986,5.07827771656842,4.2966286955849835,101
896,6.974166905033093,6.40280395675612,4.277297454580746,606
897,5.707093325375717,5.3360599645712625,3.318407581244948,367
898,4.972354458228715,4.825523873056065,2.458773761517621,48
899,6.495718177878042,5.779484096309851,4.117918350887562,449
900,5.329105866226804,5.027661971629812,2.7439491640622657,298
901,5.1115672888249,4.3916736848264195,3.18670836029933,331
902,5.5450227627386495,4.7764450736642985,3.5015790231293114,548
903,7.789257201866001,7.297346418679882,4.84293718663668,395
904,6.279255548413585,5.624794247100289,4.398431602363976,452
905,4.906757640103638,4.020574937480176,3.1268295477467736,389
906,7.282531123002342,6.728920538740834,3.841122349942329,463
907,4.274137582074536,4.149626740588252,1.8812411987790467,18
908,6.38885306169872,5.516918565113802,4.73508444288847,77
909,8.463346876236942,8.084424709658078,5.318691078547433,131
910,6.4557892981594085,6.027263103970261,4.450190362722364,154
911,5.914749596271535,5.221211824303599,3.7327250271370636,491
912,4.4731305493605396,4.326174595000189,2.194302190591788,210
913,7.103148785353529,6.771239095440814,3.8786321530101717,151
914,4.847292575593777,4.13411563592081,3.134082884203609,620
915,5.632067898469563,4.79024714308739,3.5065867651860354,692
916,6.411699534842408,5.98581078944957,3.7418264488993627,211
917,5.370140566891233,4.665412566746277,3.236765345076365,273
918,5.371594307195953,5.043646333451121,2.4279255413957737,175
919,5.880070948370452,5.287276783621847,3.2623523659392077,726
920,5.059024141146576,4.360197491627265,3.0457016143000737,483
921,4.79145409563926,4.574404261321368,2.2014070570446234,76
922,4.406796268989232,4.010206415927556,2.16881604287163,285
923,6.807572284148232,5.980600290721597,7.936251472693698,168
924,10.111385302007115,10.165168094853689,4.4128455833664,195
925,6.409410650482477,5.96742941383918,3.652404823604859,104
926,5.777006747414154,5.069892076742978,3.2701075285008723,344
927,7.640780593547783,7.342781289629793,5.3060530841512925,104
928,8.66922784317653,8.54202142949487,4.263532912272825,186
929,5.578251271352145,5.041855141247315,3.022552785033684,491
930,7.2986082664857355,6.413633038321356,4.625138146458524,608
931,6.511018958028221,5.838582340746781,3.6181258803269563,522
932,4.794691165571778,3.996328047121243,3.2938989684465647,286
933,5.280295428697451,4.839423752704005,2.898561835383229,278
934,5.019031529587675,4.350055250871917,2.860532475003506,345
935,5.769789971791354,5.429502335482181,3.400746756753441,267
936,6.216929851877999,5.575518808256425,3.337551243056968,210
937,5.908325191186606,5.107745404444425,3.45546789946086,274
938,4.54356721451905,3.765452324917855,3.06716723254961,472
939,6.302796370297029,5.645271945636658,3.829471199662547,610
940,5.0519667976001745,4.393760233792918,3.140534583947803,126
941,6.2757610827429176,5.679017762722951,3.4979084656321007,800
942,8.251620237471034,7.589742863090297,4.444551380054454,127
943,5.382490602655692,5.199462849170855,2.446637587651365,364
944,5.238084591118364,4.522666177612407,3.0260920867158627,372
945,5.349286840669095,4.94880837137484,2.8823400926894487,599
946,5.720578491195695,4.976171192014617,3.4755972242973296,279
947,6.002185683411302,4.972337382206123,3.7931542210956426,334
948,7.0249640735439725,6.650587572748112,3.696021907246882,100
949,6.200241148002573,5.539638993989994,3.1894391795194803,252
950,6.382544217453159,5.84542764365148,3.467263587486372,230
951,6.076319107315861,5.64720702511983,3.7482877436752196,150
952,7.2445051181342315,6.418924379870454,4.077325413835462,98
953,6.830028405118479,6.271535998122591,3.8525292675990572,121
954,6.592278667533937,5.826880248850383,3.800077211135715,430
955,8.013594390532708,6.761907949730745,4.725663787919817,340
956,7.001418743274788,6.088292606463033,4.172763421823493,283
957,5.919375342681159,5.001615997216329,3.7848190019577936,285
958,5.368362271237155,4.638836143485563,3.1928836241612197,533
959,5.906377539301814,5.2500661750114475,3.117771626623246,778
960,7.402194772937662,6.803358223787463,4.453255230135747,567
961,6.484030067957569,5.797254203937753,3.4955991100635413,483
962,6.114259095162795,4.76515199112286,4.765393566426949,141
963,5.917113918773012,5.186264912067256,3.4400745939418833,595
964,5.626263634336636,4.864005079542048,3.678928715778373,613
965,7.194247441884359,6.193706552945134,5.657860607340967,243
966,5.1948357895088755,5.045583487733376,2.430710937811659,193
967,5.588627154428367,4.925166365468745,3.157216683547303,417
968,4.102069574104943,3.5615436903869844,2.3697385717679134,256
969,5.946020579842065,5.384878297338663,3.1707009282540057,364
970,6.286486383094701,5.554413133521533,3.6371870200879894,499
971,5.142159410308042,4.146132133879327,3.9500549540137166,277
972,4.940885283459955,4.397172526257718,2.8513200580415776,352
973,4.898299460135297,4.209262278635141,3.01530957148294,423
974,6.562851421444202,6.04459649076023,3.7714185933333324,203
975,4.758836253654625,4.15947874723439,2.5650781627411647,462
976,6.1552935572361225,5.304537429981837,3.8359489565163023,70
977,6.152171504709709,5.7612428663348485,3.1282621797133694,191
978,6.261339879988662,5.908735709693057,4.1215182690331424,293
979,5.128284760295049,4.918252113476761,2.9723115042993036,25
980,7.013760625053742,6.22705203042083,4.321123922087614,529
981,5.232341233557244,5.087913866896015,2.4732982675944424,467
982,6.493724369982969,5.6825211620351315,4.1206493143802305,350
983,5.250962518861119,4.543303503913203,3.124063053860651,218
984,6.717611534273144,6.045642556388118,3.6706083004382073,446
985,5.248751169624975,5.013968088549391,2.6011940432398575,145
986,6.548047252961446,6.0627066587729175,2.8697398472023283,33
987,5.593609125192927,4.875837038984168,3.482165475646924,313
988,6.920054157788409,6.147017975883321,3.2026065464919955,266
989,5.233039448130851,4.464931872866742,3.1021470200728456,221
990,6.097369171966501,5.252169197736088,3.8066242475799017,502
991,4.951027262341029,4.048595940351229,3.0520653503724215,282
992,6.673542976916049,6.182505736582034,3.6430462526783685,271
993,4.837787824503721,3.9500915324056933,3.2596468015405193,383
994,5.563406564524535,5.058207780241304,3.227291120818755,412
995,6.126096471200238,5.7320126357701175,3.6152637177888236,481
996,6.3263198732497665,5.539121213223436,3.8536205371138808,709
997,5.552350724931249,5.173701312008792,3.0267559278795924,663
998,5.682405913148035,4.848325419798828,3.3983938079858595,379
999,4.05899122573799,3.826344703473814,2.3562018455239824,183
1000,7.496574956529106,6.531304875653527,4.693780868486199,134
1001,8.383677406007566,8.379687475389158,3.7936387833528418,94
1002,5.778714677521403,5.395900263476111,3.946309861330396,178
1003,6.231068452364227,5.641315839272481,3.610133301579503,236
1004,5.29133124213522,4.538338480270624,3.3210475225584695,425
1005,8.402869819485058,8.719727246034905,4.570800143111248,54
1006,7.651482883165783,7.7316062230230385,4.395118861182433,79
1007,7.22532450150407,6.989117729848544,3.371462636943619,245
1008,5.931801709805507,5.494837954122407,3.3123758736553452,213
1009,6.280012971281049,5.344615693685226,3.62345858760244,565
1010,4.515514609624463,3.9610759795824784,2.4671143689597232,439
1011,5.567840743434764,5.853704934322266,3.0050153236927866,13
1012,5.307200324610816,4.53509634264879,4.347630273874608,53
1013,5.183291296301503,5.200628311307706,2.1539954596958943,192
1014,5.265287558854464,4.402609242289751,3.5784555877438575,226
1015,6.7515071120399694,6.316676450617953,3.6013243845516514,289
1016,8.516697632764094,7.961025434444385,4.26180026848025,455
1017,4.817525512889507,4.376528499470926,2.619345229792605,490
1018,8.169945359658977,7.314977461153164,5.069950901901579,550
1019,4.567596107685845,4.203152139144848,2.4912469354909788,544
1020,5.843948058195822,4.790092656739079,3.7951291135650025,102
1021,7.417405554454371,6.520604687870683,4.042650442629912,122
1022,6.609227499048367,6.098920067515877,3.597503529528748,440
1023,5.4565550122693764,4.729812297383269,3.351197142643554,99
1024,4.966456766367503,4.533480230781836,2.359797411186871,260
1025,4.416207137708242,3.559701549481031,2.9084017887297846,178
1026,4.7816246109885805,4.148309943181313,2.911475590849962,587
1027,6.14410540575403,5.374474917158064,3.7636899803243518,353
1028,5.329731480905499,4.444721496886469,3.199621230123231,150
1029,6.215286430526605,5.5026331082759805,3.8018017666942656,381
1030,5.872361397935167,5.157379365948459,3.584641797696613,321
1031,8.041728700301304,6.9536012306212225,6.021328572182496,38
1032,7.1103208347124935,5.924803431773478,4.598258526909384,73
1033,4.784904264541553,3.9079877784424584,3.28865642409218,781
1034,5.820784485281583,4.903354081364908,3.6439470292273075,79
1035,6.650007820188834,5.825858756617218,3.94846873372178,542
1036,5.347552336845515,4.7759443713386664,3.065305920606354,485
1037,7.450952117780423,6.9442287040225965,4.208889440856546,228
1038,5.0382138459561725,4.579755439547014,2.8743162077728037,308
1039,6.987608460387228,6.386552040741313,4.240746052058473,476
1040,4.782627667818974,4.4855276857710145,2.9493206093742446,175
1041,6.812589800348515,6.107326429699361,4.1785289136138974,390
1042,5.085147454159783,4.721405690992224,2.5714255387518086,249
1043,8.03031247333853,7.476627626616982,4.477859000378041,449
1044,5.218828503039986,4.627468873004362,3.067683505511559,453
1045,6.998411146870748,6.367430698502925,3.837955196172399,410
1046,5.332023621141395,4.877241096103372,2.972272551554282,94
1047,6.612031853174754,5.786802377156318,4.444783735621188,464
1048,5.061056092034091,4.505867716282312,2.9902867226781895,375
1049,5.027304060355355,4.460732744017598,3.0714718717201976,464
1050,6.308207370830784,5.9601889661780385,3.409254364967084,209
1051,8.170464369589686,7.757140334667865,4.671408498393011,286
1052,6.084527180518778,5.488595056515755,3.602254976311843,204
1053,5.221747639454687,4.252477275598964,3.41434646366118,556
1054,7.252396569452293,6.316567899306596,4.591278676867701,548
1055,6.917687129540411,6.114042183761596,4.360312967878164,519
1056,4.695966073650245,4.1321379255982436,2.7117872996828427,294
1057,5.409946444368045,5.104112377825336,2.650835666937572,360
1058,4.492458993623623,3.8636383938509438,3.0388931686246696,339
1059,7.140709892040114,6.026528009706462,4.574240356811692,280
1060,6.505338673659186,5.942568901882558,4.008830877956279,121
1061,6.362539272891674,5.385509634600017,3.956191375189813,588
1062,6.963912856480203,6.209122586198942,3.9568143171738677,99
1063,5.550965208999298,4.584647342677492,3.6557403653162686,295
1064,5.60758203956269,4.636494634008904,3.5956943723518098,587
1065,8.206155888029777,7.322186046816156,5.195428259455975,567
1066,7.093484083627762,5.8670237782493455,5.105758561827365,254
1067,7.470768754351194,6.308930519150367,4.759279436688259,631
1068,4.206402691952848,3.6574388274453624,2.295476969132407,217
1069,5.293533477527366,4.953666362260284,2.8172077496257493,350
1070,5.287760839845224,4.8592646989815105,3.0604995695839365,718
1071,6.361872843993638,5.418112838156741,5.2610252471822845,212
1072,5.191208978426227,4.732861197277238,2.8734363096081577,389
1073,5.895079976165315,4.995971432416993,4.100313653259525,370
1074,5.230460059481714,4.735261193982963,2.863157941920923,65
1075,5.07962682241537,4.889799838347553,2.3939237552164268,142
1076,5.318413349877469,4.687783838134871,3.363722301733768,500
1077,6.51198533547882,5.925256631769202,3.6828183580742793,221
1078,5.392887226158883,4.52261443684166,3.6992353542422434,348
1079,5.366530931647281,4.541136248825529,3.2083852065638574,411
1080,4.752335912863939,4.1119061048066605,2.9357028090951958,360
1081,4.9656196683234,4.273386652328285,3.1124842730814493,319
1082,5.122061788298234,4.713197599089957,2.707889585933348,413
1083,10.775845756430055,11.380283451002718,5.862275678993096,113
1084,4.862920144686517,4.4511198197983575,2.57731271223618,537
1085,5.308936187290555,4.834147147503399,3.371078915753799,360
1086,4.963442690034627,4.491653093489167,2.9984138279595296,293
1087,5.97363265406253,5.4797983123595975,3.3232266041743936,869
1088,5.4840232227303165,4.7378657244626865,3.2278258470332992,104
1089,6.570139689007399,6.159821183304314,4.071824116015861,260
1090,5.505411587540055,5.073594235475746,3.175323642868721,207
1091,5.6205337733388205,5.082211039662912,3.207139172601492,575
1092,6.639171973777517,5.630403312992258,3.9925175041260395,313
1093,6.519539418399385,5.721491336071505,3.717106849289116,303
1094,6.311816425651616,5.663241137999996,3.681296658625339,601
1095,5.114190598842087,4.607585106469286,2.8776821622479885,347
1096,5.817615724899613,5.444089666908678,3.4796763792459977,238
1097,5.110550071875596,4.755375898909028,2.6750518264586733,307
1098,7.705850088337619,6.556410388302507,5.3600066865948195,461
1099,6.191014075168495,5.651297868547905,3.3798140624907407,374
1100,6.268203717358945,5.697346250274158,3.6809726831349416,231
1101,4.732832904056438,4.292374133299427,2.4265851202159716,441
1102,5.980843534178153,5.26106884162442,3.5853351582522683,527
1103,6.581780461573344,5.870807378504246,4.012328033267247,353
1104,5.303913374178353,4.6995364739966154,2.9487010952116015,457
1105,6.621481453071341,5.5922889048028,3.9527820436152514,270
1106,8.75761332863381,7.962945252527966,9.13639661973092,111
1107,5.23753344615843,4.76758047086439,2.5996337360527844,114
1108,5.656971455404325,5.13662325568891,2.945529943565465,201
1109,4.496064327449196,4.081383017079858,2.27995555335599,374
1110,6.087156325880255,5.438835265137081,3.7119880102779548,460
1111,4.529198598726024,3.966528583577076,3.0690894002167277,303
1112,5.685267529459645,5.210657815554412,3.000025717500759,467
1113,5.417307345255166,4.755371793426652,3.0754373606358825,377
1114,5.268466093171639,4.748398004678564,2.851829932467928,173
1115,5.663648135647967,5.144244019927178,3.1025201566669414,805
1116,5.151442574673607,4.641950463072444,3.2021864237798034,60
1117,5.97571715502398,5.33450142875954,3.1989861685439074,233
1118,6.05752617478469,5.775231769303459,3.377321668326739,281
1119,5.568662149881895,4.984065020614767,3.186965954497219,606
1120,6.090857528442609,5.377048771157488,3.676950287855703,352
1121,6.082057615499457,5.359461119634411,3.7991090498337616,290
1122,5.470572805796583,4.770807342061042,3.0467445562983912,468
1123,5.5885704466867985,5.03524627582302,3.5522052385770717,403
1124,4.788587675689935,4.56759141704699,2.509581683732375,102
1125,8.450022699148112,7.607470509256764,5.043046754521623,281
1126,9.251322859687953,9.514112580782413,3.981252023044623,209
1127,5.721718688879509,5.518627326731217,3.069161947080059,258
1128,7.459666138043599,6.823290806524109,4.649520790574203,132
1129,7.951440049270976,7.367915183693615,3.9483815253156656,343
1130,9.992870591643788,10.356377043294852,5.158505344714043,103
1131,5.417613245713811,4.821968397446157,3.091791082880361,636
1132,5.24435927285865,4.804102113155012,2.94617339299737,431
1133,5.135472483053673,4.3333376063805265,3.320007569051388,112
1134,5.0689488745796325,4.768347329220829,2.577154570501052,283
1135,5.399434357843721,4.899383289058274,2.960692557949354,285
1136,5.549003193187672,4.97386005981157,3.046423917710741,555
1137,6.373953332726446,5.759895979085518,4.312560865563647,451
1138,4.699052585937947,4.254119552288939,2.4963007442105862,338
1139,5.666201645942834,4.6414743291503875,3.6332568970582213,264
1140,10.815326707291247,10.076208777256895,6.050726895245155,92
1141,5.560859961053661,4.592187330775269,3.5286858855460617,216
1142,6.205763545689777,5.690551851187385,3.1135153601410446,272
1143,5.748355587152307,5.138417502587392,3.289229515729641,345
1144,6.802769001176102,6.4204961540974015,3.3136083670996554,88
1145,6.148595711744311,5.675475054024732,3.5966553225540343,566
1146,5.3775225849138035,4.863082258140489,2.99138366388525,125
1147,6.596726266869117,6.261848546069144,3.63501574271874,302
1148,6.309825441997569,5.85863520043548,3.03678424495323,182
1149,6.362719222055894,5.404540684702652,4.542886148513527,242
1150,8.087712559998693,7.56967546209007,4.57909628174939,171
1151,4.496909570948724,3.8377927855653904,2.471689741463345,55
1152,8.18387713710644,7.68706595774942,4.885322694881604,658
1153,6.612887318524123,5.761603014168377,3.6492357006922265,135
1154,6.88362463328933,6.163381905562316,3.8520566654239734,448
1155,7.212513741942443,7.175552491268455,3.1646331801628733,172
1156,6.140167382762794,5.510699740731814,3.260360197581213,490
1157,7.4748121605435704,7.367945956480085,3.7820044053447552,192
1158,6.969998505001082,6.159305184829716,5.3978655343079724,119
1159,5.207537554707949,4.707417988484711,2.94339103966279,301
1160,9.220869474806017,8.759772970438936,4.743817705723216,197
1161,5.000474920030002,4.720405543781322,2.3713669150576258,160
1162,5.879920270261073,5.813999102559068,2.6426058446110674,46
1163,5.155579481695637,4.857440042715936,2.8379053368522618,313
1164,7.434934986433122,7.212558165788476,3.6853945028630815,171
1165,11.306315814660048,11.157794599222424,4.712999658241918,24
1166,5.5906037289629404,5.2249085753528295,2.8714085962502045,230
1167,5.13212669338786,4.712439861381828,2.73886236440963,774
1168,5.193303534318223,4.74477509034786,2.862433810114431,462
1169,8.771976653132102,7.782028411609884,5.009231736621503,120
1170,5.107997376807941,4.883644111346066,2.3977940284034633,278
1171,6.779628769823339,6.098773132246327,4.137715800180159,717
1172,11.599007367935876,10.618687747876336,5.113532234721021,92
1173,7.625949805898193,7.614152934590297,4.037378839210035,202
1174,5.682033523749148,5.087944123387728,3.4431676436165417,771
1175,5.927124676918236,5.154259051191935,3.4819384897726082,408
1176,7.906431445438767,7.724697324019133,4.48062763935053,57
1177,6.071285007366244,5.230838150433243,3.787614716770339,121
1178,5.592728547427154,5.060005461688016,3.0885543474792967,390
1179,5.836234350794078,5.067995101584822,3.4397282292084634,257
1180,7.159338663081308,5.892099540286848,4.848145630635953,180
1181,6.554115425141862,5.694244786079015,4.055011053182735,372
1182,8.267793799239127,7.108473669436262,4.964729477772853,101
1183,6.665578319724954,6.021591211596166,4.047093016060459,570
1184,5.707926189642015,4.9005188516231355,3.7194662102142484,587
1185,5.352540039869768,4.6927081652180735,3.0865102509553934,346
1186,5.3782303384123304,4.782981114233406,3.0490713348930996,496
1187,4.860147668416369,4.276626944270895,3.017987255730205,228
1188,3.6844260077229873,3.350818899765726,1.9974205172300084,118
1189,5.594293521896393,5.054877187377304,3.2853577741819002,386
1190,5.6942137900454055,5.079654224117414,3.1351258731901757,606
1191,5.483535570591302,4.331815029879577,6.030244276990853,329
1192,5.203668745615338,4.823621558525282,2.3725669526850597,100
1193,7.381662385973351,6.225773254961104,5.021172887482347,180
1194,5.807814083722146,5.149328960845323,4.020367539493629,344
1195,5.50517396422297,4.774217958978238,3.3299427311382255,332
1196,4.7772034935928405,4.152567682012407,2.755235280327223,141
1197,6.899590198300695,6.109760222807248,4.240400376232812,280
1198,5.2100747517578485,4.593343134292301,3.2477324648727413,478
1199,5.461295743328473,4.704794283243104,3.1748788330901307,434
1200,6.401629035029806,5.8691510144383425,3.705875292505302,506
1201,5.250164733103405,4.465195125268381,3.107203585979213,697
1202,5.4432832906707445,5.0045711933404675,2.88621008376655,360
1203,7.102953812223091,6.116325038356058,4.170116271493963,192
1204,6.732873801795438,5.965380573272835,4.032271214087571,405
1205,5.379154337260943,4.994039817227475,2.9898579250623745,384
1206,5.459209461272486,4.756870948345641,3.0583177316403636,283
1207,6.938709502808388,6.049458442651695,4.3044605236270215,353
1208,4.86612272085117,4.321690593617427,2.791740905134398,339
1209,5.1505446866139755,4.5889300236439965,2.9701716181748545,460
1210,5.096481033705786,4.55447790600455,2.9373491803696017,343
1211,4.5301104644773815,4.376502233412193,2.3566038561553446,36
1212,5.112046171127709,4.981229217362744,3.0739115727031048,90
1213,6.3513521585926975,6.209654712025093,4.109274574707382,175
1214,5.527006132181612,4.850825099657037,3.2127701000749425,307
1215,8.89673246246203,10.214119840909195,6.205527867230151,11
1216,5.925547822331386,5.1388091187566936,4.203671453981395,191
1217,7.351060635698231,6.802543749727716,4.32398006700347,461
1218,6.470120861946877,5.870792382656169,3.707637437502016,303
1219,6.830600489252003,5.761626065392759,4.325118342212992,211
1220,7.021328107830361,6.49491457672182,4.064345646446451,120
1221,5.098785080820511,4.7145210022062445,2.863595254702115,249
1222,5.907254899240698,5.753480149284499,3.155319808598071,55
1223,6.761002439385374,5.92271952505215,4.163467794143352,511
1224,5.680378520251688,5.157948660865903,2.8960827393678987,255
1225,6.221174908482653,4.916530241796826,4.328424004511412,362
1226,6.708010399849895,5.648668536150517,4.525037788305791,215
1227,5.531915010650847,4.483885417439213,3.177868141051486,107
1228,4.63971578988704,4.219818191529898,2.4428859219549603,70
1229,7.1256122938969275,6.450974148447246,5.182535666459327,242
1230,5.797704559837765,5.418961238731965,3.3706715697320826,204
1231,6.221874049551769,5.5059418555297475,3.5315105023361353,415
1232,5.692346265166329,5.398867534127374,3.31484961535295,118
1233,5.80164186562737,5.063888575010581,3.6555485895638338,519
1234,5.563897144082704,4.606094306382623,4.2684833703948435,60
1235,5.275870722261216,4.865895366555369,3.184553418724862,368
1236,7.282399642901728,7.13565365915824,4.311943179468082,129
1237,4.062097604086096,3.43523556585991,2.400257245386194,200
1238,6.591572572447379,5.860583851148462,4.415927026325291,178
1239,7.198664922908586,6.846585703372266,4.181008287393779,157
1240,6.330832377189039,5.4519985774275455,4.587893889513099,326
1241,5.359084651475329,4.807072549166761,2.923572533488536,515
1242,6.850318751689243,6.636293750106288,3.078428168872924,157
1243,4.483165095244965,3.8153115588109694,3.0200886689138535,208
1244,5.761181540767905,5.354461665407815,3.2625704868448713,239
1245,8.055379178147145,7.45069810145014,5.010485011444903,101
1246,6.790449196157733,6.626265162070619,3.321674790839067,141
1247,6.4621246989312064,5.974351441185188,3.3416606556643336,350
1248,4.871489579139357,4.130504703455712,3.2324948348279645,97
1249,4.994388401239729,4.47962951587814,2.69328742384491,285
1250,7.123653726744194,6.290537414560361,3.87313185481238,383
1251,5.611819499606218,5.254813870513106,3.0163658028224205,404
1252,6.37460278522545,5.873390912420779,3.7893925806965845,321
1253,5.1813937174592715,4.452106854848687,3.059565629654805,319
1254,5.223235709997765,4.678536846112666,2.9996534722315116,647
1255,5.140447657883705,4.553555112908837,2.8584353683057695,311
1256,6.955348029437699,6.423622942925186,3.489046935737909,418
1257,5.302453857586856,4.8870886381841,2.6901697311784534,460
1258,7.1770117043913,6.954725435769285,3.4931860822704994,237
1259,5.32125540932069,4.8419755060996525,2.8663136253159145,376
1260,6.5854247029608395,5.9622079154237815,4.096989787671136,358
1261,4.943867052544811,4.520983523794675,2.568915840742753,531
1262,7.043567904710964,6.852865821439754,3.1632216060298766,34
1263,5.2336053735351715,4.533188886198152,3.6710119833592243,159
1264,5.54643356059851,5.112751491038817,3.0864111875090527,152
1265,7.038575234959388,6.3189427264953,4.404377120956685,462
1266,5.471315792405739,4.888578912590696,3.0688590637796858,154
1267,4.857028909228925,4.128832344520951,2.951477532587646,163
1268,5.645034141719264,4.881087246083548,3.3661843633642494,111
1269,5.257120218878875,4.550679386126703,2.859547002621721,302
1270,6.023843534710511,5.582272894791288,3.298026138060625,304
1271,6.8689977162180815,6.002720321941879,4.086753774056498,92
1272,5.735753739387414,5.170352451962643,3.2751140485731605,202
1273,5.465477268175521,5.195506661471101,3.034932503417838,119
1274,5.794090439214189,5.507908510000947,3.0721478070174286,319
1275,5.738422178196889,5.268795446016302,2.928326106589699,390
1276,5.7494377802724825,5.125112111785257,3.2306266267035575,435
1277,5.866393991759079,4.717487900967532,3.9593789950069582,284
1278,5.828886788353367,5.311085807526851,3.250254470747323,359
1279,6.355942907385802,5.975884887460997,3.367729472342359,237
1280,6.3847017666200205,5.675936838977198,3.4799609618248857,155
1281,5.637393012112133,4.846713476493537,3.3981958184062124,228
1282,5.475584624131207,4.9038547182450305,3.2991153357034277,294
1283,5.417721903915773,4.753241361884626,3.196222558455633,247
1284,8.832535947091852,8.530281693380257,5.279198957410974,40
1285,6.820770577160689,6.8876221704949465,2.9394406428370536,116
1286,5.322799876875161,4.8806008222455395,2.770782644948566,796
1287,6.4771384981893245,5.635532817938857,3.5967751026282473,280
1288,6.295127109754986,5.765408330977964,3.8456105080471574,551
1289,5.75569783989984,5.41285293100316,2.817852159886822,411
1290,5.902668007598739,5.1024862168948575,3.7026442464811105,397
1291,5.437170834969516,4.91970053669732,3.4365866793440496,448
1292,5.720616915684236,5.350708595117512,3.028390024243458,509
1293,6.89339074319663,6.1753063781725075,3.7448368347111223,439
1294,5.215091996623467,4.725770878768835,2.8974143967729797,617
1295,5.802987547352512,4.962736892804727,3.5058340981497422,195
1296,5.912392080405631,5.325163050188323,3.3746160267835124,273
1297,5.965490230802804,4.959891460923297,4.138771384908053,329
1298,4.620410997562212,4.183458659717503,2.580011207373321,395
1299,6.0194000099129035,5.321518194655463,3.691336486164305,512
1300,6.566269824142407,5.910667777953342,3.862307134267598,473
1301,4.910236800589292,4.153062518947381,3.127956495324894,422
1302,6.204591962244965,5.520523205586434,3.6836338905826524,504
1303,4.733294457760726,4.228230329659301,2.513609272828966,368
1304,4.521990675921491,3.9002556774580808,2.890898605838228,267
1305,6.525633250980551,5.763438951290011,3.871636194136837,516
1306,5.81570937463027,5.326293445269622,3.899746759052639,200
1307,8.227541481444032,8.296460982360458,3.188106291659883,78
1308,6.179360624707091,6.019346755498531,3.2606066153273123,271
1309,10.018536023856758,10.213855273660828,5.942349121182937,122
1310,5.4401760719129975,4.680137021459143,3.3224937996748642,234
1311,4.9743965195658815,4.243401142743106,2.9792989058369947,505
1312,7.010081367555831,6.713547706788408,3.8480792357485507,216
1313,10.089680972436161,10.133600428781408,7.109603239557591,77
1314,5.478834311054356,5.217346152887132,3.098462613162093,306
1315,5.800086390003306,5.31914865918032,3.210552157784949,559
1316,5.70879818587067,5.0997768725868955,3.600629768187459,341
1317,6.7175402416336425,6.000809311770409,4.265142108204942,624
1318,6.954166902147967,6.360912864843791,3.9321905826092056,269
1319,4.479017629319379,3.682455801197074,3.1552510342534816,358
1320,5.803611427602972,5.2794461270340625,3.6361686015219985,267
1321,5.1409715356330885,4.6729001303523106,2.755999733596268,148
1322,5.5922923331541945,4.971247446246522,3.3407598856129233,293
1323,8.3462080611585,7.4537231464300095,5.288072417112503,41
1324,6.925704431942299,6.521886844718528,3.723421486081529,200
1325,6.026550918230225,5.569460118921529,3.2252380731647987,352
1326,5.8989304274414165,5.406800895757456,3.408617135343482,148
1327,5.074073095922255,4.158891711404125,3.650144219177739,281
1328,6.187845288092913,5.551620905927125,3.6098143301270804,636
1329,6.8696909762158285,6.079452220992369,4.253481563923924,696
